cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,tags_with_attributes,offer_url,valid_from,valid_to,online,offer_title,Tags,city,country,brand_logos,curated_image,merchant_banner_image,offer_image,Wael,Salama,Khaleed
325801,LL1664,Donerci,Donerci,dining,0,,31-03-2025,31-08-2025,FALSE,Get 20% off on food at Donerci,casual-dining|sandwiches|general|delivery-services|restaurant,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/DONERCI_Logo.webp,https://dpimages.crayondata.com/high-res-image/DONERCI_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/DONERCI_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/DONERCI_Image.webp,,,
325799,LL1665,Galleria Cafe,Galleria Cafe offers products under dining category. For more info visit store directly,dining,"{amenities=[wifi], design=[basic-design], dining-type=[casual-dining], channel=[dine-in], price_range=[average-pricing], cuisine=[general], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Galleria Cafe,buffet|sandwiches|meat|thai-cuisine|poultry|breakfast|dine-in|couple-friendly|cafe|fast-casual-dining|lunch-and-dinner|coffee|basic-design,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Cafe_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Cafe_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Cafe_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Galleria_Cafe_Image.webp,y,,
325800,LL1666,Galleria Restaurant & Cafe - Al Mina Center,Galleria Restaurant & Cafe - Al Mina Center offers products under dining category. For more info visit store directly,dining,"{amenities=[wifi], design=[basic-design], dining-type=[casual-dining], channel=[dine-in], price_range=[average-pricing], cuisine=[general], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Galleria Restaurant & Cafe - Al Mina Center,cafe|basic-design|casual-dining|dine-in|wifi|average-pricing|general|couple-friendly,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Restaurant__Cafe_Al_Mina_Center_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Restaurant__Cafe_Al_Mina_Center_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Galleria_Restaurant__Cafe_Al_Mina_Center_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Galleria_Restaurant__Cafe_Al_Mina_Center_Image.webp,y,,
325820,LL1667,Herogo,Herogo offers products under personal service providers category. For more info visit https://www.herogo.ae/,personal service providers,"{products_services=[food-products, subscription-services, food-delivery-services], establishment_type=[food-and-beverages], purchase_channel_tags=[online]}",https://www.herogo.ae/,01-09-2024,31-08-2025,TRUE,Get 15% off on all Fruit and Veggie boxes at Herogo,food-and-beverages|food-products|online|subscription-services|food-delivery-services,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Herogoae_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Herogoae_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Herogoae_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Herogoae_Image.webp,,,
325797,LL1669,Kata,Kata offers products under dining category. For more info visit store directly,dining,"{dish-speciality=[desserts, ice-cream], dining-type=[food-and-beverages], design=[basic-design], channel=[dine-in, take-away], price_range=[average-pricing], cuisine=[local-cuisine], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,10-08-2024,09-08-2025,FALSE,Get 20% off on a la carte at Kata,food-and-beverages|average-pricing|local-cuisine|dine-in|couple-friendly|cafe|desserts|basic-design|ice-cream|take-away,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/KATA_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/KATA_image.webp,https://dpimages.crayondata.com/high-res-image/resized/KATA_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/KATA_image.webp,y,,
325803,LL1670,Manqusha & Fattoush,Manqusha & Fattoush offers products under dining category. For more info visit store directly,dining,"{amenities=[outdoor-seating], dining-type=[casual-dining], channel=[dine-in, take-away], cuisine=[continental-cuisine], price_range=[average-pricing], suitable_for_tags=[large-group-friendly], payment=[accepts-cards], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Manqusha & Fattoush,delivery-services|restaurant|casual-dining|dine-in|continental-cuisine|large-group-friendly|accepts-cards|take-away|outdoor-seating|average-pricing,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Manqusha__Fattoush_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Manqusha__Fattoush_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Manqusha__Fattoush_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Manqusha__Fattoush_Image.webp,,,
325810,LL1671,Moka Cafe - Villa Rotana,Moka Cafe - Villa Rotana offers products under dining category. For more info visit store directly,dining,"{amenities=[wifi], design=[basic-design], dining-type=[casual-dining], channel=[dine-in], price_range=[average-pricing], cuisine=[general], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Moka Cafe - Villa Rotana,cafe|basic-design|casual-dining|dine-in|wifi|average-pricing|general|couple-friendly,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Moka_Cafe_Villa_Rotana_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Moka_Cafe_Villa_Rotana_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Moka_Cafe_Villa_Rotana__Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Moka_Cafe_Villa_Rotana_Image.webp,y,,
325819,LL1672,Nightingale Health Services,Nightingale Health Services offers products under personal service providers category. For more info visit store directly,personal service providers,"{subcategory_tags=[health-and-beauty], customer_service_1_tags=[personal-service], product_type=[personal-care, pharmacy], customer_service_2_tags=[delivery-service], brand_tags=[local], store_type=[regular-retail-store], purchase_channel_tags=[in-store], location_type=[street-level-shop]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on all packages at Nightingale Health Services,street-level-shop|pharmacy|personal-care|in-store|personal-service|health-and-beauty|delivery-service,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Nightingale_Health_Services_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Nightingale_Health_Services_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Nightingale_Health_Services_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Nightingale_Health_Services_Image.webp,,,
325806,LL1673,On Fire Burger And Pizza,On Fire Burger And Pizza offers products under dining category. For more info visit store directly,dining,"{dish-speciality=[sandwiches, burger], dining-type=[fast-casual-dining], channel=[dine-in, online-order], price_range=[affordable], cuisine=[american-cuisine], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 10% off on food at On Fire Burger And Pizza,delivery-services|affordable|restaurant|dine-in|sandwiches|fast-casual-dining|american-cuisine|burger|online-order,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/On_Fire_Burger_and_Pizza_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/On_Fire_Burger_and_Pizza_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/On_Fire_Burger_and_Pizza_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/On_Fire_Burger_and_Pizza_Image.webp,,,
324901,LL1642,Ortego's Deli,Ortego's Deli offers products under dining category. For more info visit store directly,dining,"{famous-for=[dinner, lunch, breakfast], dining-type=[casual-dining], channel=[dine-in], cuisine=[international-cuisine, local-cuisine], suitable_for_tags=[couple-friendly, large-group-friendly], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on a la carte at Ortego's Deli,restaurant|couple-friendly|dinner|dine-in|international-cuisine|large-group-friendly|lunch|buffet|casual-dining|local-cuisine|breakfast,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Orgada_Burgers_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Orteg_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Ortegos_Deli_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Orteg_Image.webp,,,
325809,LL1676,Polline Restaurant - Beach Walk Boutique Hotel,Polline Restaurant - Beach Walk Boutique Hotel offers products under dining category. For more info visit store directly,dining,"{dining-type=[casual-dining], design=[basic-design], channel=[dine-in, take-away], cuisine=[middle-eastern-cuisine, arabian-cuisine], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Polline Restaurant - Beach Walk Boutique Hotel,casual-dining|middle-eastern-cuisine|dine-in|arabian-cuisine|restaurant|take-away|basic-design,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Polline_Restaurant_Beach_Walk_Boutique_Hotel_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Polline_Restaurant_Beach_Walk_Boutique_Hotel_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Polline_Restaurant_Beach_Walk_Boutique_Hotel_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Polline_Restaurant_Beach_Walk_Boutique_Hotel_Image.webp,,,
325811,LL1677,Pool Snack Bar - Villa Rotana,Pool Snack Bar - Villa Rotana offers products under dining category. For more info visit store directly,dining,"{amenities=[wifi], dining-type=[casual-dining], cuisine=[general], price_range=[affordable], payment=[accepts-cards], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Pool Snack Bar - Villa Rotana,general|accepts-cards|wifi|affordable|casual-dining|cafe,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Pool_Snack_Bar_Villa_Rotana_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Pool_Snack_Bar_Villa_Rotana_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Pool_Snack_Bar_Villa_Rotana__Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Pool_Snack_Bar_Villa_Rotana_Image.webp,s10,,
325812,LL1679,Regale Innovation Polyclinic,Regale Innovation Polyclinic offers products under personal service providers category. For more info visit store directly,personal service providers,"{customer_service_1_tags=[basic-service], subcategory_tags=[health-and-beauty], product_type=[pharmacy], brand_tags=[local], store_type=[specialty-store], purchase_channel_tags=[in-store]}",,01-09-2024,31-08-2025,FALSE,Get 10% off on all treatment plans at Regale Innovation Polyclinic,in-store|pharmacy|specialty-store|health-and-beauty,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Regale_Innovation_Polyclinic_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Regale_Innovation_Polyclinic_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Regale_Innovation_Polyclinic_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Regale_Innovation_Polyclinic_Image.webp,,,
325804,LL1681,Saj21 Restaurant,Saj21 Restaurant offers products under dining category. For more info visit store directly,dining,"{dining-type=[casual-dining], design=[basic-design], channel=[dine-in, take-away], cuisine=[middle-eastern-cuisine, arabian-cuisine], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 10% off on food at Saj21 Restaurant,casual-dining|middle-eastern-cuisine|dine-in|arabian-cuisine|restaurant|take-away|basic-design,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Saj21_Restaurant_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Saj21_Restaurant_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Saj21_Restaurant_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Saj21_Restaurant_Image.webp,,,
325798,LL1683,Villa Rosa Restaurant,Villa Rosa Restaurant offers products under dining category. For more info visit store directly,dining,"{dining-type=[casual-dining], design=[basic-design], channel=[dine-in, take-away], cuisine=[middle-eastern-cuisine, arabian-cuisine], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 10% off on food at Villa Rosa Restaurant,casual-dining|middle-eastern-cuisine|dine-in|arabian-cuisine|restaurant|take-away|basic-design,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rosa_Restaurant_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rosa_Restaurant_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rosa_Restaurant_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Villa_Rosa_Restaurant_Image.webp,,,
325814,LL1684,Villa Rotana,Villa Rotana offers products under travel category. For more info visit store directly,travel,"{room_amenities=[air-conditioner, hot-tub, jacuzzi, tv], accessibility=[airport], star_rating=[4-star], room_view=[sea-view], hotel_amenities=[shuttle-service, free-parking, sun-terrace, restaurant, bar, airport-transportation, pool-bar, garden, luggage-storage, laundry-service, tour-desk, free-internet, swimming-pool], hotel_type=[hotel], suitable_for_tags=[budget-traveller, large-group, kids-and-family, backpacker, couple], nearby_attractions=[landmark, beach], room_type=[non-smoking-room, double-room, suite, family-room, quadruple-room, single-room]}",,01-09-2024,31-08-2025,FALSE,Get 10% off on rack room rates at Villa Rotana,non-smoking-room|double-room|shuttle-service|free-parking|budget-traveller|suite|sun-terrace|air-conditioner|restaurant|sea-view|family-room|hot-tub|quadruple-room|hotel|single-room|landmark|4-star|jacuzzi|large-group|tv|bar|airport|kids-and-family|beach|backpacker|airport-transportation|pool-bar|garden|luggage-storage|couple|laundry-service|tour-desk|free-internet|swimming-pool,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rotana_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rotana_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Villa_Rotana__Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Villa_Rotana_Image.webp,,,
330718,LL1686,Bodylines Fitness & Wellness Club - Jumeira Rotana,For more info visit store directly,personal service providers,"{customer_service_1_tags=[basic-service], subcategory_tags=[accessories-store], product_type_1_tags=[opticals-or-eyewear-store, sunglasses], store_type_tags=[regular-retail-store], purchase_channel_tags=[in-store]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on memberships at Bodylines Fitness & Wellness Club - Jumeira Rotana,training-classes|gym|personal-training|fitness-and-sports,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Bodylines_Fitness__Wellness_Club_Jumeira_Rotana_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Bodylines_Fitness__Wellness_Club_Jumeira_Rotana_image.webp,https://dpimages.crayondata.com/high-res-image/resized/Bodylines_Fitness__Wellness_Club_Jumeira_Rotana_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Bodylines_Fitness__Wellness_Club_Jumeira_Rotana_image.webp,,,
